ID;MORADOR;NUMERO_CONTROLE;BLOCO;DT_VISITA;TEMPO_TOTAL_ENTREV;IDADE;PAIS;ESTADO;CIDADE;OUTRA_CIDADE;BAIRRO_BH;REGIAO_BH;REGIONAL_ORIGEM;PRETENDERIA_VIAJAR;PERNOITE_BH;T_PERNOITE;HOSPEDAGEM;TRANSPORTE;MOTIVO_CARNAVAL;MOTIVO_OUTRO;DIAS_CARNAVAL;GASTOS_PRETENDIDOS;PESSOAS_GASTOS;ALIMENTACAO_GASTOS;TRANSPORTE_GASTOS;FANTASIAS_GASTOS;COMPRAS_GASTOS;INGRESSOS_GASTOS;OUTROS_GASTOS;HOSPEDAGEM_GASTOS;PASSEIOS_GASTOS;TOTAL_GASTOS;INDIVIDUAL_GASTOS;DIARIO_GASTOS;FONTE_CARNAVAL;PARTICIPOU_ANOSANTERIORES;EVOLUCAO;MOTIVO;EXPECTATIVAS;AVAL_GERAL;AVAL_BANHEIROS;AVAL_SEGURANCA;AVAL_PRECOS;PROXIMA_EDICAO;MOTIVO_NAO;BLOCOS_DE_RUA;EVENTOS_PRIVADOS;PALCOS;CIRCUITO_GASTRONOMICO;CITY_TOUR;VISITA_CULTURAL;NAO_SABE;PRINCIPAL_PATROCINADOR;GENERO;ESCOLARIDADE;ESTADO_CIVIL;FAIXA_DE_RENDA;TRANSP_A_PE;TRANSP_APP;TRANSP_BICICLETA;TRANSP_CAR_AMIGOS_PARENTES;TRANSP_TAXI;TRANSP_OUTROS;TRANSP_VEICULO_PROPRIO;TRANSP_VEICULO_ALUGADO;TRANSP_ONIBUS_COLETIVO;TRANSP_NS;TRANSP_METRO
977;morador;977;monobloco;05/03/2019 08:07;00:03:59;18;brasil;mg;belo_horizonte;NA;dom_cabral;noroeste;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;2;100;real;1;50;80;120;0;0;0;NA;NA;250;250;facebook;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;8;nr_nao_sabe;8;9;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_superior_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
978;morador;978;monobloco;05/03/2019 08:09;00:03:36;18;brasil;mg;belo_horizonte;NA;lagoa;pampulha;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;100;real;1;100;60;20;0;0;0;NA;NA;180;180;twitter;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;9;6;7;6;sim;NA;NA;NA;NA;NA;NA;NA;NA;nr_nao_sabe;feminino;ensino_medio_completo;solteiro;nr_nao_sabe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;veiculo_proprio;outra_opcao;outra_opcao;outra_opcao;outra_opcao
979;morador;979;monobloco;05/03/2019 08:13;00:04:05;34;brasil;mg;belo_horizonte;NA;santo_antonio;centro-sul;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;1;200;real;1;150;50;50;0;0;0;NA;NA;250;250;www.carnavaldebelohorizonte.com.br;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;9;nr_nao_sabe;8;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;amstel;feminino;ensino_superior_completo;solteiro;nr_nao_sabe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;veiculo_proprio;outra_opcao;outra_opcao;outra_opcao;outra_opcao
980;morador;980;monobloco;05/03/2019 08:17;00:04:13;51;brasil;mg;belo_horizonte;NA;candelaria;venda_nova;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;200;real;1;200;0;200;200;0;0;NA;NA;600;600;amigos/parentes;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;7;nr_nao_sabe;8;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_superior_completo;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
981;morador;981;monobloco;05/03/2019 08:18;00:03:06;28;brasil;mg;belo_horizonte;NA;santa_amelia;pampulha;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;1;30;real;1;30;0;0;0;0;0;NA;NA;30;30;outros_aplicativos;sim;melhorou;NR_NAO_SABE;superou;8;10;5;5;sim;NA;NA;sim;sim;NA;NA;NA;NA;prefeitura;masculino;pos-graduacao/mestrado/doutorado/mba;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;outra_opcao;outra_opcao;carro_de_amigos_ou_parentes;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
982;morador;982;monobloco;05/03/2019 08:21;00:02:41;18;brasil;mg;contagem;NA;NA;NA;rmbh;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;130;real;1;30;100;0;0;0;0;NA;NA;130;130;outros_aplicativos;sim;melhorou;NR_NAO_SABE;superou;8;10;10;6;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;solteiro;acima_de_10_sm_(rs_9.980,01);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
983;morador;983;monobloco;05/03/2019 08:22;00:03:08;18;brasil;mg;contagem;NA;NA;NA;rmbh;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;100;real;1;50;240;0;0;0;0;NA;NA;290;290;facebook;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;9;5;9;6;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_medio_completo;solteiro;ate_1_sm_(rs_998,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;veiculo_proprio;outra_opcao;outra_opcao;outra_opcao;metro
984;morador;984;monobloco;05/03/2019 08:31;00:03:47;59;brasil;mg;belo_horizonte;NA;nova_pampulha;pampulha;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;2;300;real;1;300;25;0;0;0;0;NA;NA;325;325;amigos/parentes;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;8;8;9;9;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;casado;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
985;morador;985;monobloco;05/03/2019 08:46;00:03:43;34;brasil;mg;sao_joaquim_de_bicas;NA;NA;NA;rmbh;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;2;150;real;2;250;50;0;0;0;0;NA;NA;300;150;aplicativo_oficial_da_belotur;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;9;10;9;5;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;casado;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
986;morador;986;monobloco;05/03/2019 08:50;00:04:34;42;brasil;mg;belo_horizonte;NA;copacaba;venda_nova;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;2;300;real;3;150;60;0;0;0;0;NA;NA;210;70;aplicativo_oficial_da_belotur;sim;melhorou;NR_NAO_SABE;atendeu_em_parte;6;3;5;5;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_medio_completo;casado;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;metro
987;morador;987;monobloco;05/03/2019 08:52;00:03:51;22;brasil;mg;belo_horizonte;NA;ouro_preto;pampulha;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;50;real;1;30;36;0;0;0;0;NA;NA;66;66;facebook;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_plenamente;9;6;7;6;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
988;morador;988;monobloco;05/03/2019 08:55;00:04:10;44;brasil;mg;belo_horizonte;NA;santa_amelia;pampulha;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;2;150;real;3;140;50;15;0;0;0;NA;NA;205;700;www.carnavaldebelohorizonte.com.br;sim;melhorou;NR_NAO_SABE;superou;10;10;8;6;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;pos-graduacao/mestrado/doutorado/mba;casado;entre_7_sm_e_10_sm_(rs_6.986,01_a_rs_9.980,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
989;morador;989;monobloco;05/03/2019 08:57;00:03:36;48;brasil;mg;belo_horizonte;NA;caicaras;noroeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;1000;real;3;180;30;100;0;0;0;NA;NA;310;103;instagram;sim;melhorou;NR_NAO_SABE;superou;9;8;8;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;ambev;masculino;pos-graduacao/mestrado/doutorado/mba;casado;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;veiculo_proprio;outra_opcao;outra_opcao;outra_opcao;outra_opcao
990;morador;990;monobloco;05/03/2019 09:00;00:03:52;18;brasil;mg;belo_horizonte;NA;pindorama;noroeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;180;real;1;100;50;50;0;0;0;NA;NA;200;200;aplicativo_oficial_da_belotur;sim;melhorou;NR_NAO_SABE;atendeu_em_parte;8;9;1;3;sim;NA;NA;NA;NA;NA;NA;NA;NA;ambev;feminino;ensino_medio_completo;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
991;morador;991;monobloco;05/03/2019 09:00;00:03:45;18;brasil;mg;belo_horizonte;NA;padre_eustaquio;noroeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;2;100;real;1;100;0;0;0;100;0;NA;NA;200;200;amigos/parentes;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_plenamente;7;4;7;5;sim;NA;NA;NA;NA;NA;NA;NA;NA;amstel;masculino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
992;morador;992;juventude_bronzeada;05/03/2019 09:02;00:06:12;25;brasil;mg;belo_horizonte;NA;nova_cintra;oeste;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;210;real;1;150;60;0;0;0;0;NA;NA;210;210;www.carnavaldebelohorizonte.com.br;sim;melhorou;NR_NAO_SABE;nr_nao_sabe;10;8;9;nr_nao_sabe;sim;NA;sim;NA;sim;NA;NA;NA;NA;skol;masculino;ensino_superior_incompleto;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
993;morador;993;monobloco;05/03/2019 09:04;00:04:35;24;brasil;mg;belo_horizonte;NA;ouro_preto;pampulha;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;100;real;1;50;0;0;0;0;0;NA;NA;50;50;facebook;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_plenamente;8;7;8;8;sim;NA;NA;NA;sim;NA;NA;NA;NA;prefeitura;masculino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;metro
994;morador;994;monobloco;05/03/2019 09:05;00:04:11;30;brasil;mg;contagem;NA;NA;NA;rmbh;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;300;real;1;150;100;100;0;0;0;NA;NA;350;350;facebook;sim;melhorou;NR_NAO_SABE;superou;9;6;6;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_superior_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
995;morador;995;monobloco;05/03/2019 09:09;00:02:58;27;brasil;mg;belo_horizonte;NA;liberdade;pampulha;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;3;200;real;1;150;50;0;0;0;0;NA;NA;200;200;aplicativo_oficial_da_belotur;sim;melhorou;NR_NAO_SABE;superou;8;9;7;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
996;morador;996;monobloco;05/03/2019 09:10;00:04:10;35;brasil;mg;belo_horizonte;NA;ceu_azul;venda_nova;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;200;real;1;100;160;20;25;0;0;NA;NA;305;305;www.carnavaldebelohorizonte.com.br;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;8;nr_nao_sabe;9;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_superior_completo;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
997;morador;997;juventude_bronzeada;05/03/2019 09:12;00:03:22;28;brasil;mg;belo_horizonte;NA;liberdade;pampulha;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;6;200;real;1;100;100;50;0;0;0;NA;NA;250;250;facebook;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;superou;9;8;9;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;nr_nao_sabe;feminino;ensino_superior_incompleto;casado;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
998;morador;998;monobloco;05/03/2019 09:13;00:05:01;34;brasil;mg;belo_horizonte;NA;castelo;pampulha;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;400;real;1;160;260;80;0;0;0;NA;NA;500;500;instagram;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;9;5;7;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;casado;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
999;morador;999;juventude_bronzeada;05/03/2019 09:17;00:03:55;28;brasil;mg;contagem;NA;NA;NA;rmbh;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;6;200;real;1;200;100;0;0;80;0;NA;NA;380;380;instagram;sim;melhorou;NR_NAO_SABE;atendeu_em_parte;8;5;6;8;sim;NA;NA;sim;NA;NA;NA;NA;NA;orloff;masculino;ensino_superior_incompleto;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1000;morador;1000;monobloco;05/03/2019 09:17;00:03:57;22;brasil;mg;belo_horizonte;NA;buritis;oeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;600;real;1;200;80;50;0;0;0;NA;NA;330;330;instagram;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;8;5;8;10;sim;NA;NA;NA;NA;NA;NA;NA;NA;ambev;feminino;pos-graduacao/mestrado/doutorado/mba;solteiro;acima_de_10_sm_(rs_9.980,01);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1001;morador;1001;monobloco;05/03/2019 09:18;00:05:35;34;brasil;mg;belo_horizonte;NA;castelo;pampulha;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;600;real;1;300;250;120;0;0;0;NA;NA;670;670;instagram;sim;piorou;faltou_apoio_da_prefeitura;atendeu_em_parte;7;4;3;5;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;casado;acima_de_10_sm_(rs_9.980,01);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1002;morador;1002;monobloco;05/03/2019 09:21;00:03:25;36;brasil;mg;belo_horizonte;NA;jardim_leblon;venda_nova;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;80;real;1;20;9;0;0;0;0;NA;NA;29;29;instagram;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_plenamente;8;3;8;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_superior_completo;divorciado;ate_1_sm_(rs_998,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1003;morador;1003;juventude_bronzeada;05/03/2019 09:23;00:03:32;29;brasil;mg;belo_horizonte;NA;nova_suica;oeste;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;500;real;2;350;150;0;0;0;0;NA;NA;500;250;outros_sites;sim;melhorou;NR_NAO_SABE;superou;8;7;6;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;nr_nao_sabe;masculino;ensino_superior_completo;casado;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
1004;morador;1004;monobloco;05/03/2019 09:25;00:03:02;31;brasil;mg;belo_horizonte;NA;barreiro;barreiro;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;600;real;1;550;50;400;0;0;0;NA;NA;1000;1000;aplicativo_oficial_da_belotur;sim;melhorou;NR_NAO_SABE;superou;10;10;9;10;sim;NA;NA;NA;NA;NA;NA;NA;NA;nr_nao_sabe;masculino;pos-graduacao/mestrado/doutorado/mba;solteiro;acima_de_10_sm_(rs_9.980,01);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1005;morador;1005;monobloco;05/03/2019 09:25;00:03:05;24;brasil;mg;contagem;NA;NA;NA;rmbh;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;120;real;1;30;42;0;0;0;0;NA;NA;72;72;facebook;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;10;5;10;9;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;pos-graduacao/mestrado/doutorado/mba;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1006;morador;1006;juventude_bronzeada;05/03/2019 09:27;00:04:44;46;brasil;mg;belo_horizonte;NA;santa_tereza;leste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;500;real;2;500;20;20;0;200;0;NA;NA;740;370;www.carnavaldebelohorizonte.com.br;sim;melhorou;NR_NAO_SABE;superou;10;8;10;10;sim;NA;NA;sim;NA;NA;NA;NA;NA;skol;masculino;ensino_superior_incompleto;divorciado;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1007;morador;1007;monobloco;05/03/2019 09:28;00:02:50;31;brasil;mg;belo_horizonte;NA;cardoso;barreiro;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;500;real;1;450;50;0;0;0;0;NA;NA;500;500;aplicativo_oficial_da_belotur;sim;melhorou;NR_NAO_SABE;superou;10;10;8;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_superior_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1008;morador;1008;monobloco;05/03/2019 10:24;00:04:03;18;brasil;mg;contagem;NA;NA;NA;rmbh;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;60;real;1;60;15;100;0;0;0;NA;NA;175;175;amigos/parentes;sim;melhorou;NR_NAO_SABE;superou;10;1;3;5;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1009;morador;1009;monobloco;05/03/2019 09:31;00:03:49;36;brasil;mg;belo_horizonte;NA;uniao;nordeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;3;300;real;1;250;50;30;0;0;0;NA;NA;330;330;aplicativo_oficial_da_belotur;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;9;6;5;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;pos-graduacao/mestrado/doutorado/mba;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1010;morador;1010;juventude_bronzeada;05/03/2019 09:34;00:03:36;35;brasil;mg;belo_horizonte;NA;california;noroeste;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;2;120;real;1;80;40;0;0;0;0;NA;NA;120;120;instagram;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;superou;8;7;7;6;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_superior_completo;solteiro;entre_7_sm_e_10_sm_(rs_6.986,01_a_rs_9.980,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
1011;morador;1011;juventude_bronzeada;05/03/2019 09:34;00:05:04;21;brasil;mg;belo_horizonte;NA;santa_tereza;leste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;3;500;real;2;50;30;20;50;nr_nao_sabe;nr_nao_sabe;NA;NA;150;75;outros_sites;nao;NR_NAO_SABE;NR_NAO_SABE;superou;8;8;7;7;sim;NA;sim;sim;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);a_pe;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
